userId,num_ratings,avg_rating
86,109,3.7653384053327392
87,288,2.53923114582576
88,237,3.8855202317523463
89,89,3.4596562463383846
90,127,3.9700089396134226
91,58,3.0956550865074357
92,105,2.9891781710946526
93,67,3.2859987685769334
94,130,3.271610448347704
95,48,4.013809046644957
96,108,4.008082899834239
97,169,4.673013850121251
98,98,3.232704713289262
99,103,1.5214696421074438
100,101,3.284346456181509
101,150,3.668394755125014
102,74,3.958718414631301
103,52,3.7121625627702315
104,129,3.2322334801461805
105,98,4.558498614449334
106,84,2.909758519662664
107,140,3.365213090862897
108,160,2.882054095483515
109,127,3.541746057254103
110,108,4.483403455263722
111,71,3.445444445660712
112,77,3.4491200887439124
113,117,2.512422794973644
114,51,3.3578046885254005
115,82,4.220292230020011
116,47,3.379858300605755
117,90,3.3393258716526133
118,124,4.193428745505976
119,161,3.341861532217661
120,125,4.305232179336273
121,154,2.7592162427673532
122,119,3.936712384904618
123,206,4.517797524617274
124,158,4.1347141384729476
125,180,2.4096358690188353
126,73,3.1470180551414697
127,77,3.3848290852053298
128,89,4.135973298024248
129,124,2.7310291302731384
130,181,2.918637997764411
131,76,2.5669091418920047
132,46,3.0345198499473116
133,70,2.779036005816612
134,124,4.488743516117845
135,47,3.14157363761122
136,98,3.944555175278005
137,111,3.540781704331322
138,168,3.5323767685547525
139,92,3.1751337082763365
140,99,3.9920134922784243
141,125,3.6226065395854046
142,81,3.588046347763428
143,119,3.173947633893246
144,125,3.2721344443081875
145,91,3.883346670545255
146,97,3.6680333669273004
147,141,3.604083388705124
148,170,3.0775745049994714
149,124,4.696464622115297
150,185,3.2421759562653056
151,130,3.5118484029647474
152,128,3.4177798226751674
153,82,4.702826718356773
154,90,3.3555112323754477
155,98,3.300594835414608
156,146,3.6009866888700013
157,108,3.1138754663226886
158,63,3.596959830140908
159,178,4.952962148100662
160,182,3.7098173333306548
161,204,3.6879475530359485
162,95,3.0992570642544726
163,45,4.555524292611778
164,111,4.693419620478787
165,78,4.041608225496207
166,107,3.922299933837427
167,90,3.3891407891367096
168,140,3.7648025485067733
169,99,3.0289054370824955
170,86,2.854331614532756
171,44,2.637584049964554
172,148,3.776404383964879
173,148,2.7029753166075867
174,59,3.23021875813251
175,111,3.4932623748788134
176,79,4.127174239713218
177,137,3.183067900027448
178,290,4.197963387643635
179,79,4.093495347886509
180,122,2.887215003397415
181,81,4.203695296331165
182,112,3.359851326715078
183,59,3.2306293257644487
184,94,3.3623880347520045
185,139,3.5278965639447954
186,82,3.2809732397374187
187,161,3.0261850037832514
188,117,3.0792466437831956
189,110,3.613365685822409
190,109,3.4337218689097733
191,97,3.8463858160397377
192,116,3.5614177383219574
193,104,3.5762083975902548
194,141,3.885687340900572
195,168,4.38135084314761
196,74,4.405413408975133
197,95,4.33424385206853
198,53,4.052269501844784
199,119,4.781246373255289
200,71,3.7926942597461433
201,156,3.725327489193243
202,172,4.87635276530183
203,150,1.8944186899403144
204,190,3.4016621068134087
205,89,4.28149743749
206,117,4.11815777163301
207,132,5.0
208,101,3.594491430998851
209,105,3.271509438567082
210,89,3.3307491519954824
211,101,3.7208408977167484
212,129,4.502988557570792
213,110,4.510484605331294
214,97,3.496391196899797
215,266,3.681805092006675
216,82,3.163039052478281
217,193,3.2256706714366725
218,51,4.157754328062303
219,76,4.491326833239006
220,73,3.1116297917181113
221,94,3.6757738112788108
222,81,3.384153166352475
223,103,4.048322995731204
224,127,3.2968903865861265
225,42,2.374127036324271
226,149,4.132214426667201
227,117,3.347909822085956
228,106,3.4103337704671666
229,193,3.791352750015103
230,104,3.7417001858915717
231,110,3.803672995251433
232,60,2.5521601008522827
233,120,3.8637854072218953
234,60,2.384566189789319
235,147,3.991739086268604
236,93,4.2010287692663475
237,55,2.70888791436487
238,148,3.7270597943489294
239,47,4.164307477768659
240,110,3.26059782777708
241,65,3.9341818194251736
242,108,1.8587564763645912
243,75,4.188917670946046
244,96,3.5479965432159055
245,66,3.3753023740183803
246,120,4.120424871742688
247,60,4.567573805434386
248,53,3.821429504812398
249,126,4.495228329829336
250,105,2.598030048483812
251,113,3.9295693027004392
252,114,3.4507976882874365
253,205,3.0570685371702098
254,83,2.3727911390822944
255,53,3.897072229401598
256,133,4.055174032049917
257,84,4.335213650595948
258,110,4.235894262581019
259,115,3.066974187764978
260,47,4.304423309187278
261,140,4.367808502347106
262,144,3.3740096448483765
263,75,3.547056958227031
264,111,2.969507475770275
265,139,4.418531774391999
266,139,2.6229277124186385
267,132,3.8509824034182616
268,69,3.171902487130572
269,83,2.865288308266093
270,103,2.4051630316631547
271,127,3.400756323217404
272,82,2.7712489312412565
273,138,3.563851671964282
274,158,4.5916023940403745
275,100,3.649704395863333
276,147,4.728368301370789
277,75,2.9406360479131077
278,39,2.7614355200003913
279,186,2.913790647063033
280,61,3.4909396767468173
281,127,5.0
282,75,2.5327311718691354
283,81,3.901797870897455
284,124,3.11002079837568
285,146,3.395718169369422
286,141,2.7751880532401976
287,119,4.057482994423724
288,189,3.5036449202269266
289,166,4.1824721304165
290,125,3.635147116419536
291,143,2.3710256136938748
292,172,4.187925677585128
293,99,2.3221996206141915
294,129,2.4080583902501527
295,157,2.979678391921018
296,136,2.987686674828598
297,61,4.367612819228889
298,138,3.4273061679497814
299,144,4.278431175184798
300,80,3.189249512848428
301,142,3.720587821406381
302,189,3.8144253869073235
303,54,3.947639250246229
304,131,3.251044295350497
305,132,3.3032870667290632
306,91,3.3511216524404936
307,90,2.5385525658219175
308,69,3.4796588820390215
309,91,3.299789446954232
310,165,3.878043736446532
311,108,3.584780702635801
312,79,4.331829082071913
313,139,3.5720530851251397
314,83,3.1926765822678416
315,105,3.56461833329947
316,139,3.964500344526298
317,145,2.466075555326572
318,82,3.1008508887094455
319,61,3.113493958468789
320,190,3.7765941217265
321,167,3.8463719238151697
322,86,3.5907366367009366
323,95,2.0428171285232457
324,100,2.538849090084928
325,70,3.3866409071257273
326,168,3.2291183459849155
327,108,3.533222227301602
328,172,3.2483611025387145
329,132,4.448985479689422
330,51,2.153635049092087
331,103,3.7115765789178883
332,135,4.026806243698083
333,101,3.9509230750150395
334,127,4.00236379280071
335,111,4.08866954503456
336,102,3.1676120680356656
337,79,2.8691097458138257
338,148,2.3091909963831965
339,62,3.312438299792183
340,80,3.0634801256270867
341,58,4.2269652881942825
342,38,3.3574651339093187
343,58,2.911756557663465
344,129,2.8168787276233394
345,137,4.723292032270276
346,228,3.516748211005053
347,102,3.061097322035634
348,91,3.604425084663213
349,169,4.668133493699042
350,52,3.2961916146202666
351,156,3.942206425668918
352,158,4.241876622398195
353,68,2.3951456648900558
354,170,3.1469525487982764
355,140,4.166651976895317
356,126,3.110417936538496
357,163,3.7787752395603698
358,134,3.074911040525114
359,96,3.2626688578928436
360,111,3.189581716635736
361,211,3.912002092217499
362,169,3.6509480685197557
363,158,3.5893156670066118
364,112,5.0
365,176,4.57381844427204
366,122,2.3412538276677317
367,74,3.2639541960688705
368,109,4.9858782047641945
369,99,3.1852459815871748
370,80,4.782647591525087
371,88,3.2742039110790433
372,96,3.389601457672062
373,77,4.048142815481487
374,127,3.4758756949952985
375,65,3.8267747837445714
376,105,4.474969219584583
377,134,3.985280560385461
378,109,3.6149192792898197
379,116,4.534116105030556
380,113,4.056012485525059
381,44,3.089874102141591
382,97,4.718045140066411
383,126,3.9154193552301066
384,62,3.401793938678083
385,88,2.3175094492484316
386,183,2.7034541719611997
387,84,4.550080946239962
388,194,4.57379915118227
389,77,3.581170441239944
390,107,2.467853494414708
391,112,2.877814847809636
392,129,2.555738988770253
393,133,2.5339332440517435
394,68,4.746081421362144
395,116,4.765950745048684
396,40,2.857491707860658
397,91,3.52475901446144
398,162,2.7591223040409183
399,145,3.520857172099948
400,94,4.513582330021458
401,56,4.177231430481809
402,63,4.015197659298372
403,128,3.413492157642281
404,179,4.287180269597818
405,168,3.9180012479499986
406,84,3.7723493487894313
407,183,3.4607543970801284
408,76,3.7210237637087995
409,111,3.7029509467215957
410,83,3.205141012955443
411,66,3.06505007976364
412,117,2.9318558238017656
413,80,2.970282132923844
414,165,3.417138274672969
415,109,3.3183890606026507
416,200,3.1575597520384657
417,128,3.1131311151589003
418,66,3.7051280156697897
419,113,4.356564468304583
420,94,3.5234505913559304
421,164,3.4842015199755383
422,116,2.969067984371978
423,91,3.3961581129255753
424,125,4.244201804365621
425,186,4.152476662105383
426,103,4.1107842465646005
427,126,4.091521297531905
428,74,3.792039533338901
429,159,3.7707242980897973
430,67,3.676850196010864
431,67,3.2798688319684914
432,123,3.5802196391693055
433,106,3.65935981022352
434,46,3.909901161989631
435,141,3.5901538922270957
436,135,4.793096828583451
437,72,2.8041126817652526
438,138,3.9826854198624195
439,133,3.5052537760165676
440,111,3.531287769275925
441,100,3.042454530613515
442,114,4.141605960349211
443,125,3.921704920592694
444,81,4.030182438082215
445,108,3.6315472428913784
446,158,3.335063111215865
447,131,3.4900630708733256
448,196,3.790079390033384
449,133,2.3266542962481553
450,54,4.0537597205452744
451,99,4.98571568880984
452,81,3.8182010281720857
453,79,3.3614440254753353
454,110,3.433258847192438
455,51,3.954525410560501
456,74,3.375026802010929
457,112,4.051205162803506
458,109,3.4255155697218536
459,175,4.558510079974602
460,153,4.5419576816133125
461,239,3.331898199235435
462,60,3.48138569795672
463,228,3.516578682872996
464,87,3.524620204541756
465,112,2.961542572963594
466,71,2.8776435894353884
467,103,4.279854542928773
468,109,4.1838722085225
469,129,4.1735124285063625
470,106,3.4883729798358023
471,105,4.665207061993817
472,120,3.5165186139952596
473,124,4.047725704339844
474,51,2.696826791279009
475,120,3.3921588011012895
476,176,3.4365073666557095
477,78,3.490707477187031
478,146,2.7347006192025884
479,152,3.952328556694554
480,78,4.147166186782027
481,104,3.0836843665262506
482,111,2.8415950902072025
483,102,3.0686350250636463
484,118,3.8272992014841085
485,64,3.172037987054987
486,116,3.449560850218174
487,126,2.8859235531783827
488,183,4.7175718433008775
489,53,3.5739191768976695
490,92,4.219829197535978
491,104,3.8259019005433017
492,80,3.5048719670209585
493,148,3.473802605066433
494,74,3.094853794017329
495,124,3.259722109469765
496,117,2.925318601040897
497,78,2.859880416840233
498,274,4.781825250530811
499,73,3.6973474190491658
500,72,4.409430345022436
501,113,3.0535626457783867
502,113,2.779037844521153
503,73,2.9433330734246894
504,161,3.2767568689461823
505,119,3.551899959095696
506,74,3.439438029893604
507,66,3.0660854189080227
508,128,3.582629005590658
509,122,3.635231674723968
510,65,3.9513658565309466
511,156,4.412259381807522
512,55,3.311663726294646
513,67,4.259288356180779
514,63,3.569562556056792
515,173,2.613608607549331
516,176,4.5999624862375015
517,88,4.893521865139814
518,146,3.90145788683093
519,124,3.5838709786514786
520,84,3.367156963901302
521,168,3.2516312183093548
522,103,4.25642075188851
523,121,3.519636057171096
524,158,4.534363878346861
525,112,3.5509174491974993
526,113,3.2825919839459554
527,154,3.16921972129296
528,106,3.083770348823301
529,142,3.8384874958436273
530,77,2.753303987085193
531,197,3.038997509998248
532,138,4.324689575504642
533,122,2.957270413505313
534,50,4.0476229531940096
535,79,2.2921929130995107
536,110,4.400052225305451
537,57,2.767860896583472
538,84,3.0041637539151447
539,105,3.938205546791795
540,126,3.692244880524829
541,103,4.066992461656884
542,135,2.7630424224454546
543,125,3.3579167543998762
544,52,3.1597530744737377
545,54,2.8638867211085457
546,65,3.8875384751122195
547,174,4.095830867964077
548,45,3.3278802769756797
549,122,4.443626779577702
550,58,3.0585798674729943
551,175,4.429080394482225
552,82,3.867343435854959
553,128,2.7958596887149936
554,107,4.718914560249601
555,75,3.2633134800853836
556,73,4.2530706437686705
557,50,3.6173894731577794
558,139,3.754664734671099
559,78,4.070724068295385
560,90,4.037510710681402
561,104,3.3247120621259234
562,127,3.848999357563157
563,59,3.8039599092191008
564,72,3.658136719813547
565,100,3.408010079702162
566,98,3.6569388999165486
567,107,4.710524447717516
568,98,3.3529835887315054
569,195,4.253952451882525
570,101,3.158218145650121
571,132,3.0012112026063535
572,125,5.0
573,71,3.8540145181935457
574,110,3.870508076773768
575,55,3.887136663100521
576,102,4.374379823920753
577,99,3.774686008770652
578,127,4.019733123534315
579,128,2.894859033046086
580,132,4.120354122346671
581,79,3.3879436651774752
582,184,3.9330454893151234
583,79,2.5009280271831824
584,69,3.908107755419068
585,145,2.184862187135103
586,217,3.364450717738294
587,149,2.5066690454602365
588,107,3.9098220357503153
589,61,3.571561928705525
590,98,3.067527558175834
591,149,4.390644827020896
592,120,2.992000103399971
593,71,1.7112837005059465
594,76,3.838181020319091
595,118,2.4700407683516303
596,165,3.0109942141934942
597,86,3.219592056236433
598,102,2.6756036901823927
599,95,3.2337634483650675
600,130,2.6868308676470662
601,110,3.627429911079828
602,117,2.7927528465486864
603,128,3.5480878392692086
604,124,4.227204622562726
605,199,3.999423662175298
606,121,3.480973584715053
607,100,2.936757608948109
608,204,3.6255062695535485
609,124,3.1125685253197486
610,87,3.6506740752209152
611,147,2.5008288695282
612,108,4.014356633801385
613,119,3.5499299378078883
614,141,4.855110008005504
615,58,4.313636877105635
616,96,3.869712161852634
617,159,3.4556042157754585
618,114,3.0922373817790003
619,70,4.095445577020481
620,159,3.3923181252081727
621,141,4.23101877976898
622,76,3.770493898241171
623,261,3.7747982763498578
624,67,3.8867156761807764
625,92,2.9782238369374654
626,66,2.916718253675826
627,104,2.895974330982065
628,91,4.158498148925594
629,78,2.9625670474889163
630,153,3.037304175082798
631,108,3.852510276183885
632,160,3.3787705252190863
633,119,3.302123454744826
634,132,3.250067018703848
635,54,2.134620993295191
636,88,2.9498710844215887
637,70,4.238937882129255
638,139,3.206361139079616
639,103,2.389706176389356
640,123,2.9252034566789056
641,79,3.7459123788529975
642,108,3.7340207655234425
643,65,3.35343163246319
644,152,3.1164775717489794
645,104,2.6886824085463736
646,106,3.750911021847205
647,130,4.032722250600673
648,123,4.303328001231106
649,52,2.8636475847859737
650,122,4.3493137882437125
651,50,3.4960327476413258
652,126,3.5459431780425836
653,226,4.0661552243788766
654,70,3.20542765791216
655,40,2.231718199190583
656,154,3.952916928917457
657,90,3.7391424465770435
658,162,3.313833891873814
659,105,3.903518806362316
660,166,4.026166076279117
661,183,2.622796212763054
662,81,3.5435077846386362
663,110,2.1634624358905494
664,105,3.45578408629293
665,115,3.3063546535827864
666,114,3.8251454104563436
667,83,2.886166862225644
668,67,3.2771080784890887
669,44,1.600365680445718
670,125,3.864502292620302
671,90,3.4769600499235556
672,101,3.5823448626923655
673,77,2.6339415583791643
674,74,3.768837304911803
675,73,4.521649822108535
676,162,3.4190523686742855
677,75,3.9200533448489865
678,136,3.007627386124469
679,60,3.4838862859717667
680,97,2.6111956316250993
681,145,4.002873082816078
682,110,3.625904346299238
683,177,2.798428168504362
684,77,3.0488826938971507
685,92,3.5666517035589873
686,167,4.084319009578505
687,139,4.417716322111111
688,150,3.449524772572906
689,72,2.7112107956783715
690,65,3.6730790841942764
691,80,4.600929439419411
692,59,2.556350956806491
693,81,2.957242610426641
694,171,3.8965786065479855
695,48,3.6221594811524995
696,114,3.202988163041119
697,57,3.662068323980871
698,107,4.116527121112589
699,130,3.4709981946845003
700,90,3.418395383424742
701,224,3.88341450195543
702,156,3.367691070857482
703,190,4.215514136526878
704,148,4.746043807090611
705,48,2.9942348191222026
706,116,2.7799846803295702
707,131,3.7530315432140258
708,168,2.7586972861832586
709,80,2.7484535126278775
710,85,2.300476537805695
711,121,3.300648651456875
712,63,3.5102058183036497
713,79,3.21958220651466
714,162,4.364199910119303
715,70,4.3195323602276705
716,229,4.687306378413053
717,116,3.557917079560225
718,99,4.240291435106466
719,112,3.7153115892722917
720,61,3.6550293875117723
721,88,3.2495683548227228
722,152,2.1721119255469135
723,156,3.9123748730083934
724,68,4.2224817419168135
725,84,2.6146292430210503
726,114,3.524180802690435
727,137,4.124988301048742
728,110,3.314300734012749
729,150,4.24586220399936
730,165,3.445830179985579
731,106,3.2149048815810435
732,209,4.280172147764739
733,63,2.9697477583159415
734,203,3.0950575809051237
735,114,2.992672469169616
736,139,2.844442838307642
737,121,3.6218203504246325
738,103,3.222239238932898
739,65,3.8231678578498745
740,77,2.4892157986810854
741,117,2.85647114569735
742,137,3.560947453715822
743,72,4.411808358322229
744,162,3.757101289350512
745,81,3.176365643089734
746,192,2.6362811879718215
747,69,3.1412923709563434
748,202,3.5045095264743074
749,106,2.115384863574146
750,110,2.8019779578512507
751,156,3.0874664212118166
752,196,3.375554835689023
753,57,3.497398112150777
754,119,3.1634793330757187
755,119,3.8335239093217504
756,111,3.6048241418182787
757,148,3.307962029296892
758,88,3.916265228562759
759,118,3.86716436990608
760,108,2.6577208695522363
761,69,3.5107834585048128
762,109,4.06415631888032
763,70,4.164493567581307
764,154,3.752545274381172
765,69,3.3900268629521637
766,88,3.7827918765394615
767,86,4.01466405877507
768,235,3.5994991694057386
769,180,3.6671624873470523
770,168,3.3801181073988085
771,109,2.727928879349792
772,108,3.4253815278487068
773,72,3.1237316324716793
774,122,3.125647173402175
775,84,4.390300693496093
776,99,4.100934426638299
777,43,2.5139005454989563
778,106,2.879072734234196
779,90,3.3118627732684587
780,93,3.1456206619184224
781,123,3.7204509641022745
782,266,2.7838489533156787
783,137,4.105119176779169
784,59,3.503596673034904
785,109,3.3256927731732935
786,148,3.521408334370536
787,133,3.279495155890981
788,156,2.311614457564338
789,102,3.5371555884628854
790,119,3.3375521668192647
791,122,2.957325792408348
792,181,4.188457898849949
793,100,3.931662808035936
794,70,4.99331402394755
795,81,4.030897100715472
796,174,3.143938959781834
797,173,2.9865263728389273
798,104,3.233416639228187
799,115,3.1300228305928126
800,264,3.5952700183123794
801,97,2.6067215737046
802,83,3.9183719384276188
803,59,3.5847178216228563
804,79,3.849478584673217
805,96,2.8435121137834862
806,108,3.6780132622016337
807,98,4.309505948521782
808,271,3.01369564933987
809,71,2.997286575513676
810,142,3.9571744800303588
811,159,2.94856936907745
812,68,3.390029610105638
813,111,4.415439607395407
814,116,3.005798664846424
815,160,4.456665259324559
816,92,3.3285309548275213
817,110,2.85727920389669
818,106,3.8922224930735765
819,77,3.5946488807756403
820,131,3.5379081565320134
821,91,3.0687690436889805
822,128,3.5902717702712685
823,57,2.28942166754699
824,146,3.6612588420708625
825,122,4.308349520111632
826,108,2.4707427814845757
827,69,3.285934870223666
828,181,3.0052161115111673
829,105,2.6233675796522804
830,96,2.298275347790459
831,68,2.8214984498047184
832,144,3.3845740307681553
833,43,4.2194822290811205
834,119,2.6163712941256967
835,55,3.706635655481724
836,179,3.6617849519702084
837,54,4.533177776043965
838,134,3.872618878638288
839,110,3.907159695818227
840,91,3.9495802398307402
841,112,2.9754607908084836
842,117,3.1863064858517354
843,139,4.200120897362442
844,232,2.2995200864035112
845,140,3.1206133566757215
846,133,2.7315144428828
847,168,3.6705464252235624
848,62,3.277034848813328
849,159,3.9055822849932302
850,141,3.464602903573171
851,71,2.6023446078177965
852,157,2.6300794164424897
853,195,3.526370888816549
854,128,3.067319019659823
855,163,3.210419688333591
856,102,4.093049253073469
857,139,3.985419606120331
858,138,4.608640304346414
859,68,3.340198673155961
860,138,3.14531201932828
861,56,3.7809133786573454
862,113,3.193523318456015
863,113,3.2131633321845574
864,142,3.408739043640898
865,107,4.521649373490128
866,173,3.9523794830771757
867,116,4.015292241366709
868,129,4.494712602084947
869,231,4.071519776045195
870,85,2.8511566339189773
871,96,4.06242941848468
872,118,4.138552914269154
873,76,3.921118911615857
874,122,3.412734875724269
875,88,3.8577990236010504
876,90,3.517856167221412
877,102,2.94314697425093
878,57,3.092219812798905
879,138,3.952233691339569
880,154,2.986507892346294
881,150,3.043067873914241
882,246,3.9820306759908153
883,123,3.610273437719063
884,115,3.8763159903126367
885,80,2.7925892380680883
886,114,3.859657704461458
887,83,3.133983110653554
888,116,2.9198696086712927
889,91,3.2267930646798217
890,111,4.347238974156486
891,146,3.311327519030635
892,79,4.85083442737276
893,78,2.2926931371511117
894,240,2.602233248611152
895,139,4.324511142287334
896,80,4.47536273549344
897,74,3.0119256576869637
898,63,3.5713361700337125
899,117,3.9573139511019657
900,120,3.3923745875811466
901,100,3.6199202548326666
902,76,3.5365598079459137
903,104,2.641131812208325
904,103,3.3232032284227886
905,103,3.5374190570819195
906,124,3.5918731004648334
907,164,2.4916963348285455
908,104,3.9822163397324064
909,188,3.6076961917376567
910,99,2.8967682671949597
911,58,4.6094385404141915
912,131,3.3220492510287083
913,134,3.361011570647041
914,157,3.9150255471147957
915,76,4.660400682541915
916,215,3.938623757626713
917,148,4.025665902016322
918,121,2.929026880705761
919,54,3.5821758212223016
920,64,3.210642964297054
921,96,3.9524779088295654
922,100,4.008179477305955
923,129,4.509937709911965
924,127,2.2349948498665215
925,117,3.151653102610208
926,193,4.310149366551225
927,105,2.689082091840489
928,114,4.013390619736203
929,130,4.21040030048885
930,125,3.512996092780124
931,171,2.6771211877060845
932,103,3.457088193079857
933,69,4.405208802475234
934,150,4.453410425153249
935,185,3.6547282260666143
936,191,2.943657386771143
937,71,4.573038316429646
938,96,4.022553727465826
939,71,2.9830940187938766
940,46,3.7355113826843045
941,110,3.7080490885868946
942,82,3.1479229390702654
943,57,3.7388640888288265
